,1,2,3,4,5,6,7,8,9,10,11
3251,20090831,0.364823,6,0.036546,0.470786,0.376523,0.310284,6,0.115268,0.458461,"0.355714
"
3252,20090901,0.448219,1,0.0773656,0.39061,0.454785,0.460471,6,0.156536,0.401366,"0.463603
"
3253,20090902,0.309252,6,0.0618321,0.403661,0.283031,0.406663,1,0.802321,0.378473,"0.245913
"
3254,20090903,0.135882,6,0.0822948,0.194063,0.162666,0.237408,3,0.0788816,0.310007,"0.302426
"
3255,20090904,0.337022,6,0.0924005,0.394452,0.431054,0.39357,4,0.0766331,0.407832,"0.462414
"
3256,20090908,0.300849,0,0.0497383,0.311304,0.252352,0.287531,1,0.044645,0.284504,"0.27694
"
3257,20090909,0.449452,8,0.0750304,0.392241,0.442407,0.396904,6,0.118465,0.402698,"0.504594
"
3258,20090910,0.413735,7,0.120706,0.309975,0.345367,0.390613,3,0.0623902,0.354638,"0.34646
"
3259,20090911,0.492969,5,0.0777298,0.52198,0.631613,0.486289,5,0.091462,0.519851,"0.665688
"
3260,20090914,0.417465,6,0.152752,0.394917,0.281837,0.369208,1,0.0578235,0.409384,"0.306376
"
3261,20090915,0.230198,4,0.0399862,0.279687,0.209138,0.25652,1,0.116514,0.258576,"0.197128
"
3262,20090916,0.227679,2,0.024836,0.221885,0.192884,0.275042,0,0.04594,0.22721,"0.209228
"
3263,20090917,0.240398,6,0.12199,0.284073,0.308424,0.246148,5,0.125649,0.291213,"0.326462
"
3264,20090918,0.300065,0,0.101207,0.277522,0.287317,0.267566,4,0.406792,0.406084,"0.386255
"
3265,20090921,0.329033,6,0.138686,0.286237,0.255817,0.274366,5,0.182773,0.273109,"0.235485
"
3266,20090922,0.51226,2,0.0616159,0.325146,0.277176,0.219648,6,0.0758674,0.326007,"0.305423
"
3267,20090923,0.274611,0,0.0683745,0.257405,0.279919,0.25851,1,0.0971158,0.272903,"0.311726
"
3268,20090924,0.416094,5,0.0938772,0.376738,0.428375,0.38718,3,0.131011,0.393898,"0.450344
"
3269,20090925,0.190374,6,0.0524015,0.283741,0.194491,0.198677,6,0.0564492,0.25501,"0.198859
"
3270,20090928,0.345025,2,0.0621486,0.341013,0.274906,0.330261,2,0.0681448,0.318647,"0.260786
"
3271,20090929,0.306255,5,0.0834764,0.273316,0.295004,0.293577,4,0.160906,0.269743,"0.297406
"
3272,20090930,0.420478,7,0.0647915,0.357181,0.278205,0.3705,2,0.0684979,0.34769,"0.281827
"
3273,20091001,0.353945,7,0.0612479,0.395869,0.441184,0.382669,4,0.056235,0.368438,"0.408906
"
3274,20091002,0.510726,3,0.064432,0.568227,0.436949,0.475101,4,0.113188,0.471334,"0.37429
"
3275,20091005,0.397309,6,0.0901124,0.392516,0.38427,0.422077,5,0.0558085,0.373632,"0.390146
"
3276,20091006,0.417292,1,0.132895,0.398521,0.449365,0.406458,6,0.100035,0.395367,"0.4872
"
3277,20091007,0.441611,4,0.0516138,0.331073,0.269852,0.447604,2,0.0870453,0.367332,"0.329224
"
3278,20091008,0.304958,8,0.0744417,0.320024,0.317722,0.32029,5,0.102074,0.313711,"0.305152
"
3279,20091009,0.422117,7,0.0884766,0.569192,0.538074,0.608749,6,0,0.594895,"0.509702
"
3280,20091012,0.178914,6,0.0602444,0.226829,0.222692,0.146725,6,0.136717,0.500367,"0.483068
"
3281,20091013,0.327073,7,0.0411448,0.338458,0.443608,0.3075,4,0.263883,0.305245,"0.355956
"
3282,20091014,0.157143,8,0.112119,0.433116,0.346826,0.417436,5,0.0424102,0.388427,"0.41952
"
3283,20091015,0.207222,6,0.0421106,0.264275,0.239321,0.196213,7,0.0501622,0.286913,"0.247975
"
3284,20091016,0.285779,1,0.0760603,0.297902,0.253956,0.275291,0,0.0456311,0.30093,"0.281319
"
3285,20091019,0.320864,3,0.0934656,0.271777,0.314529,0.370208,6,0.0659313,0.272625,"0.344533
"
3286,20091020,0.409943,7,0.235741,0.484849,0.565099,0.518208,6,0.0434466,0.44328,"0.545071
"
3287,20091021,0.413916,5,0.114289,0.420362,0.466396,0.418054,6,0.10243,0.413071,"0.47495
"
3288,20091022,0.423859,0,0.0678303,0.403969,0.422253,0.386066,3,0.113619,0.422193,"0.430455
"
3289,20091023,0.448784,2,0.108673,0.417094,0.442381,0.465051,4,0.26998,0.397557,"0.404517
"
3290,20091026,0.511715,2,0.173128,0.494894,0.576884,0.485373,2,0.168192,0.496476,"0.534591
"
3291,20091027,0.47513,5,0.104233,0.492731,0.286061,0.502214,0,0.266568,0.458905,"0.242087
"
3292,20091028,0.368106,7,0.102668,0.473884,0.401983,0.531508,0,0.102094,0.469014,"0.402164
"
3293,20091029,0.291576,5,0.0914585,0.313617,0.303931,0.302287,6,0.140704,0.301916,"0.271676
"
3294,20091030,0.783128,8,0.179605,0.834653,1.00189,0.759887,8,0.291393,0.779668,"0.908521
"
3295,20091102,0.765855,4,0.611081,0.719399,0.652836,0.678882,7,0.108028,0.747737,"0.689022
"
3296,20091103,0.439746,5,0.0843068,0.41835,0.345296,0.384614,7,0.111464,0.396686,"0.341364
"
3297,20091104,0.558336,3,0.070714,0.50076,0.435176,0.529478,4,0.126366,0.472375,"0.445845
"
3298,20091105,0.456001,2,0.0687072,0.362377,0.443458,0.372974,6,0.0928929,0.374484,"0.47372
"
3299,20091106,0.378771,3,0.0867907,0.406308,0.430363,0.412951,2,0.120221,0.389855,"0.37546
"
3300,20091109,0.304926,0,0.0418131,0.264506,0.203809,0.248184,5,0.0433815,0.234723,"0.199718
"
3301,20091110,0.374416,3,0.135486,0.372445,0.351047,0.398621,2,0.108981,0.409925,"0.405893
"
3302,20091111,0.338261,3,0.102363,0.395875,0.408312,0.387049,7,0.233087,0.363637,"0.366224
"
3303,20091112,0.538308,4,0.124444,0.472541,0.473407,0.442045,4,0.0984283,0.442977,"0.443304
"
3304,20091113,0.394212,6,0.0793782,0.480384,0.415877,0.421384,6,0.100017,0.470614,"0.367503
"
3305,20091116,0.265751,6,0.0598483,0.237663,0.354625,0.211718,4,0.0579712,0.225408,"0.304457
"
3306,20091117,0.203847,2,0.0360992,0.256079,0.215572,0.293148,7,0.035111,0.521845,"0.620006
"
3307,20091118,0.365518,3,0.310789,0.360628,0.352215,0.423561,6,0.0566159,0.354855,"0.382392
"
3308,20091119,0.485216,5,0.111386,0.463054,0.632114,0.469794,6,0.103912,0.453487,"0.614342
"
3309,20091120,0.196513,5,0.0372122,0.225812,0.192515,0.201832,4,0.0424151,0.203081,"0.167174
"
3310,20091123,0.29803,1,0.0862116,0.307448,0.327981,0.280507,6,13.3418,0.294166,"0.335943
"
3311,20091124,0.354323,3,0.086727,0.332068,0.375431,0.357246,4,0.139868,0.340504,"0.377124
"
3312,20091125,0.251682,6,0.0500842,0.292507,0.253392,0.267274,6,0.0466426,0.270212,"0.250772
"
3313,20091127,0.277169,6,0.181363,0.476411,0.309932,0.449307,4,0.225787,0.397215,"0.446754
"
3314,20091130,0.508871,6,0.0615997,0.389802,0.422893,0.354366,0,0.0605637,0.415402,"0.445076
"
3315,20091201,0.410302,1,0.0493228,0.344855,0.324284,0.186485,5,0.08257,0.308152,"0.227163
"
3316,20091202,0.219045,7,0.0341564,0.267344,0.22727,0.255041,3,0.0851416,0.26507,"0.223157
"
3317,20091203,0.387763,2,0.098626,0.372577,0.444123,0.383039,2,0.0834923,0.375633,"0.442077
"
3318,20091204,0.453034,2,0.183122,0.436259,0.45976,0.458778,0,8.76342,0.421238,"0.474367
"
3319,20091207,0.265893,6,0.115032,0.303285,0.268745,0.275457,3,0.129581,0.319932,"0.284724
"
3320,20091208,0.424103,3,0.350653,0.396,0.430828,0.460162,5,0.0531351,0.448858,"0.457753
"
3321,20091209,0.334057,3,0.143847,0.353514,0.396443,0.295946,0,0.0536006,0.334183,"0.353014
"
3322,20091210,0.279266,6,0.117173,0.352107,0.33216,0.194969,6,0.160263,0.337082,"0.356003
"
3323,20091211,0.305713,3,10.0946,0.280651,0.258486,0.280607,4,0.0983576,0.261296,"0.261303
"
3324,20091214,0.267209,4,0.0727524,0.263775,0.199958,0.225945,6,0.290279,0.233326,"0.210508
"
3325,20091215,0.177885,6,0.0541207,0.210643,0.205592,0.201589,2,0.175599,0.217268,"0.212534
"
3326,20091216,0.287629,3,0.147451,0.278815,0.280676,0.331846,6,0.107421,0.26939,"0.293836
"
3327,20091217,0.273451,6,0.10439,0.292013,0.334904,0.266669,6,1.55103,0.539931,"0.537147
"
3328,20091218,0.32541,6,2.41301,0.336539,0.25378,0.269894,4,0.069979,0.260287,"0.207823
"
3329,20091221,0.274146,1,0.085835,0.344191,0.248254,0.169929,6,0.106719,0.274444,"0.253076
"
3330,20091222,0.22887,5,0.0598014,0.244206,0.284706,0.208328,4,0.0773594,0.460957,"0.574309
"
3331,20091223,0.237961,7,0.032534,0.210916,0.203854,0.232438,1,0.482989,0.202758,"0.221098
"
3332,20091224,0.259713,6,0.236605,0.255022,0.225748,0.250557,6,0.108911,0.244165,"0.225659
"
3333,20091228,0.198538,2,0.0585634,0.210526,0.21689,0.243949,6,0.0432058,0.209094,"0.212338
"
3334,20091229,0.144344,5,0.039816,0.175106,0.135083,0.146137,1,0.0552443,0.178889,"0.130897
"
3335,20091230,0.332527,6,0.0987829,0.388499,0.393496,0.337155,6,0.155373,0.3126,"0.337329
"
3336,20091231,0.193746,6,0.0782251,0.17874,0.216717,0.208881,5,0.156326,0.183046,"0.226928
"
3337,20100104,0.236833,6,0.0455787,0.240477,0.286037,0.257243,6,0.0745581,0.244387,"0.272747
"
3338,20100105,0.192885,3,0.0338094,0.211801,0.211961,0.178415,2,0.0472757,0.17356,"0.161629
"
3339,20100106,0.224302,2,0.0592753,0.265042,0.247409,0.249662,6,0.19907,0.261602,"0.254822
"
3340,20100107,0.288297,0,0.197,0.317067,0.323488,0.305976,5,0.152358,0.308833,"0.338272
"
3341,20100108,0.229557,6,0.0359712,0.211643,0.199943,0.206951,6,0.0626383,0.202199,"0.185241
"
3342,20100111,0.155626,6,0.0638227,0.263307,0.228738,0.184321,5,0.0627701,0.213965,"0.195695
"
3343,20100112,0.211635,4,0.101466,0.246782,0.23654,0.239894,0,0.130998,0.254964,"0.246377
"
3344,20100113,0.168878,6,0.0426028,0.177896,0.234333,0.195358,0,0.053701,0.179579,"0.206958
"
3345,20100114,0.174225,3,0.0409193,0.199708,0.191638,0.127236,4,0.0499701,0.188088,"0.168666
"
3346,20100115,0.261038,7,0.054668,0.244047,0.295107,0.303636,0,0.0632579,0.244895,"0.302767
"
3347,20100119,0.298682,2,0.0367903,0.248579,0.335217,0.281293,6,0.039688,0.345148,"0.437098
"
3348,20100120,0.314445,6,0.111248,0.411119,0.289691,0.270509,0,0.0411609,0.366219,"0.282127
"
3349,20100121,0.444553,2,0.0596935,0.429775,0.461437,0.469444,2,0,0.436871,"0.4637
"
3350,20100122,0.368068,0,0.0776527,0.368462,0.296975,0.329363,7,0.104388,0.358025,"0.302554
"
3351,20100125,0.376061,3,5.79695,0.419014,0.362801,0.375597,3,0.0843654,0.392655,"0.338351
"
3352,20100126,0.214503,6,0.0986332,0.318589,0.269663,0.24366,2,0.0670747,0.316982,"0.268832
"
3353,20100127,0.366355,1,0.0485062,0.352661,0.310702,0.339375,2,0.070627,0.351668,"0.290308
"
3354,20100128,0.436171,4,1.76846,0.491226,0.390347,0.477808,4,0.243207,0.465477,"0.37472
"
3355,20100129,0.331838,0,0.0740074,0.320173,0.248531,0.286409,4,0.0846945,0.327853,"0.257202
"
3356,20100201,0.225529,3,0.076648,0.284177,0.236495,0.24629,6,0.339024,0.249494,"0.244881
"
3357,20100202,0.273371,6,0.0798024,0.315874,0.243137,0.271154,5,0.143313,0.340688,"0.273325
"
3358,20100203,0.312934,0,0.058161,0.329124,0.347325,0.255664,6,0.104016,0.31662,"0.2963
"
3359,20100204,0.408292,4,0.621063,0.392098,0.346653,0.413375,4,0.0922231,0.382613,"0.345121
"
3360,20100205,0.59191,6,0.104006,0.525635,0.573323,0.5279,4,0.105581,0.485569,"0.557835
"
3361,20100208,0.237583,6,0.0534128,0.35719,0.297492,0.357569,1,0.115138,0.336868,"0.295438
"
3362,20100209,0.222734,6,0.138495,0.306191,0.244395,0.270642,6,0.129719,0.400492,"0.231462
"
3363,20100210,0.306589,5,0.0942948,0.355896,0.376675,0.304937,2,0.119963,0.323834,"0.344531
"
3364,20100211,0.281844,7,0.0978091,0.349032,0.318996,0.338272,4,0.201229,0.300917,"0.264184
"
3365,20100212,0.284764,2,0.111474,0.2867,0.246332,0.332916,0,0.196681,0.288804,"0.247601
"
3366,20100216,0.225482,6,0.0398628,0.230322,0.237488,0.249659,5,1.65843,0.962566,"1.18431
"
3367,20100217,0.227357,6,0.0390852,0.253312,0.266985,0.220421,5,0.0421571,0.238552,"0.253818
"
3368,20100218,0.437708,5,0.099992,0.576819,0.493575,0.481615,3,0.0789812,0.58569,"0.584619
"
3369,20100219,0.335008,7,0.0857591,0.403941,0.451698,0.368475,6,0,0.435732,"0.485904
"
3370,20100222,0.294033,6,0.143145,0.287895,0.361791,0.328886,5,0.0313517,0.290884,"0.374786
"
3371,20100223,0.203864,4,0.0704091,0.251044,0.291183,0.206671,3,0.0661641,0.278288,"0.316087
"
3372,20100224,0.204191,6,0.106491,0.246224,0.199966,0.199744,3,0.110088,0.2443,"0.19527
"
3373,20100225,0.254127,1,0.0717631,0.307264,0.307953,0.218135,5,0.0681863,0.259671,"0.282986
"
3374,20100226,0.297149,5,0.0752117,0.284461,0.247787,0.308352,5,0.139408,0.259771,"0.260915
"
3375,20100301,0.273259,6,0.0977642,0.251704,0.286085,0.248938,0,0.112745,0.271297,"0.319122
"
3376,20100302,0.194306,6,0.0480927,0.211441,0.229576,0.212629,5,0.308161,0.228339,"0.217791
"
3377,20100303,0.198735,6,0.0592574,0.23021,0.227499,0.210653,0,0.926875,0.224887,"0.231454
"
3378,20100304,0.141529,6,0.0510462,0.188574,0.149516,0.15693,0,0.0700175,0.159994,"0.157144
"
3379,20100305,0.210588,3,0.0540807,0.209292,0.234353,0.213528,5,0.057931,0.186162,"0.225591
"
3380,20100308,0.140907,3,0.0321803,0.193751,0.159593,0.171458,3,0.0938455,0.161271,"0.140453
"
3381,20100309,0.227639,2,0.0505421,0.176647,0.219701,0.206022,5,0.0542007,0.181583,"0.189726
"
3382,20100310,0.195448,3,0.0671196,0.215313,0.197796,0.17785,4,0.0868536,0.223224,"0.235049
"
3383,20100311,0.255378,6,0.173631,0.233014,0.195359,0.253556,6,0.0490531,0.267162,"0.310717
"
3384,20100312,0.303001,6,0.122701,0.285742,0.226334,0.264377,5,0.102858,0.286055,"0.239211
"
3385,20100315,0.206274,6,0.061925,0.210665,0.153086,0.191074,6,0.0720636,0.172522,"0.146948
"
3386,20100316,0.164997,6,0.04574,0.207632,0.17771,0.176587,6,0.0535359,0.183389,"0.187064
"
3387,20100317,0.158311,5,0.0455229,0.237447,0.209055,0.200649,1,0.0706777,0.232199,"0.203452
"
3388,20100318,0.132608,2,0.0597824,0.150401,0.178216,0.145722,2,0.0556593,0.198308,"0.177033
"
3389,20100319,0.167284,5,0.0377159,0.220516,0.178451,0.181807,5,0.0452767,0.202808,"0.194958
"
3390,20100322,0.259309,7,0.0606141,0.264407,0.252058,0.268488,7,0.19163,0.246615,"0.242555
"
3391,20100323,0.24683,0,0.0715849,0.262871,0.272822,0.232841,1,0.0973703,0.27519,"0.265686
"
3392,20100324,0.181234,2,0.033868,0.216701,0.215688,0.201247,6,0.0896227,0.200683,"0.214177
"
3393,20100325,0.292767,4,0.0820992,0.287036,0.33112,0.273064,0,0.0748185,0.274672,"0.31164
"
3394,20100326,0.330215,5,0.0623719,0.333608,0.348166,0.328509,1,0.0858164,0.338129,"0.369569
"
3395,20100329,0.171889,1,0.0479174,0.179379,0.180235,0.159656,0,0.0857149,0.167491,"0.184559
"
3396,20100330,0.146687,5,0.0262551,0.205686,0.193285,0.117203,6,0.0459634,0.229912,"0.190674
"
3397,20100331,0.174757,6,0.0164895,0.225428,0.224233,0.157261,6,0.0264285,0.219774,"0.218991
"
3398,20100401,0.2557,6,0.121882,0.226525,0.225864,0.229478,0,0.0663372,0.238168,"0.238988
"
3399,20100405,0.185479,4,0.179973,0.176382,0.180402,0.175076,0,0.142107,0.179355,"0.16201
"
3400,20100406,0.132293,5,0.0672873,0.143993,0.134855,0.126652,4,0.0739597,0.143451,"0.122748
"
3401,20100407,0.158413,2,0.0544621,0.17816,0.199261,0.163096,6,0.086243,0.187187,"0.208884
"
3402,20100408,0.273728,6,0.186575,0.287662,0.33668,0.203193,2,0.116232,0.241026,"0.206708
"
3403,20100409,0.214099,7,0.112476,0.20743,0.173373,0.220118,6,0.0743018,0.214546,"0.216501
"
3404,20100412,0.18493,5,0.0334923,0.196162,0.187226,0.173977,6,0.0432741,0.201368,"0.19414
"
3405,20100413,0.216821,5,0.0323733,0.215815,0.175777,0.17946,6,0.0546078,0.203459,"0.165408
"
3406,20100414,0.117939,4,0.0296429,0.147265,0.139907,0.164956,6,0.104621,0.130696,"0.129266
"
3407,20100415,0.103373,5,0.042285,0.118689,0.142515,0.141496,3,0.0316874,0.157676,"0.184476
"
3408,20100416,0.419839,6,0.0738237,0.332471,0.248455,0.413388,6,0.0834979,0.327044,"0.27615
"
3409,20100419,0.299039,7,0.119157,0.258473,0.255802,0.2952,5,0.0770208,0.278719,"0.267293
"
3410,20100420,0.220638,7,0.0565716,0.277112,0.174341,0.220767,4,0.0688427,0.29673,"0.171505
"
3411,20100421,0.510497,7,0.0173168,0.423637,0.362141,0.187043,5,0.0324672,0.285399,"0.19757
"
3412,20100422,0.254829,6,0.130539,0.281667,0.324664,0.28252,4,0.0996776,0.274659,"0.316713
"
3413,20100423,0.238185,1,0.0377977,0.234148,0.211976,0.212264,0,0.0352101,0.218019,"0.198876
"
3414,20100426,0.195754,4,0.0462242,0.22388,0.210566,0.165858,6,0.086094,0.212888,"0.195123
"
3415,20100427,0.240793,7,0.126305,0.366809,0.342012,0.350839,6,0.162281,0.321193,"0.352469
"
3416,20100428,0.269172,6,0.0736201,0.309219,0.233887,0.22756,7,0.092099,0.31561,"0.24275
"
3417,20100429,0.2682,4,0.0352565,0.264803,0.162564,0.205098,5,0.0521902,0.254077,"0.21671
"
3418,20100430,0.575267,7,0.170608,0.736731,0.543163,0.504594,7,0.211771,0.698618,"0.636649
"
3419,20100503,0.245137,6,0.0735503,0.278441,0.27803,0.236134,2,0.0805882,0.27286,"0.28261
"
3420,20100504,0.329752,7,0.0849998,0.381332,0.30184,0.316863,4,0.101922,0.33684,"0.304107
"
3421,20100505,0.256642,6,0.0551451,0.321617,0.171254,0.252873,5,0.0671344,0.322429,"0.174125
"
3422,20100506,1.20153,7,6.02094,1.23067,1.27379,1.30576,7,0.413065,1.1971,"1.26882
"
3423,20100507,0.906458,6,0.118357,0.727221,0.696541,0.797833,1,0.176753,0.76513,"0.700424
"
3424,20100510,0.316561,7,0.123737,0.374749,0.388323,0.33958,2,0.0911394,0.357015,"0.383788
"
3425,20100511,0.294335,7,0.10433,0.339147,0.297485,0.338335,3,0.0830985,0.315417,"0.307148
"
3426,20100512,0.336434,2,0.0974125,0.327688,0.418905,0.335865,2,0.08226,0.317008,"0.422632
"
3427,20100513,0.47669,6,0.0326149,0.362921,0.306515,0.396038,6,0.0440218,0.358484,"0.310982
"
3428,20100514,0.310831,7,0.0801301,0.272711,0.27492,0.30063,7,0.0855452,0.287742,"0.273588
"
3429,20100517,0.397243,7,0.166819,0.39328,0.381533,0.376312,7,0.270971,0.414389,"0.388178
"
3430,20100518,0.415064,0,0.101275,0.424162,0.394369,0.454448,4,0.200871,0.429999,"0.404156
"
3431,20100519,0.57044,7,0.134582,0.521824,0.384228,0.502495,3,0.0925745,0.485274,"0.390073
"
3432,20100520,0.619501,6,0.213347,0.611603,0.498082,0.606264,8,0.137352,0.593611,"0.506033
"
3433,20100521,0.734768,3,0.085076,0.631634,0.503534,0.785506,6,0.0511803,0.626878,"0.462492
"
3434,20100524,0.314633,7,0.0760304,0.371238,0.250275,0.339646,5,0.107638,0.35637,"0.289693
"
3435,20100525,0.371487,7,0.0624265,0.424788,0.269392,0.414565,3,0.0802942,0.418713,"0.274497
"
3436,20100526,0.432542,7,0.205256,0.387785,0.411606,0.326923,7,0.116355,0.44058,"0.452598
"
3437,20100527,0.264317,7,0.0622484,0.249034,0.263557,0.289482,6,0.0548248,0.245293,"0.254797
"
3438,20100528,0.400349,6,0.185079,0.432684,0.416455,0.454281,4,0.0724918,0.42897,"0.402106
"
3439,20100601,0.450915,7,0.129028,0.418858,0.417024,0.455043,6,0.1173,0.441231,"0.423431
"
3440,20100602,0.31139,0,0.182655,0.295077,0.290345,0.324679,5,0.108951,0.30635,"0.320621
"
3441,20100603,0.262835,7,0.0999543,0.327452,0.250739,0.268469,6,0.100513,0.330477,"0.295552
"
3442,20100604,0.439578,7,0.244285,0.491604,0.3289,0.326679,1,0.0782436,0.454777,"0.31335
"
3443,20100607,0.407941,4,0.506356,0.397347,0.453298,0.436989,6,0.0945347,0.392947,"0.445324
"
3444,20100608,0.474431,6,0.150605,0.453794,0.481638,0.487275,1,0.152771,0.468698,"0.481531
"
3445,20100609,0.570845,4,0.0890086,0.531313,0.464236,0.527982,3,0.0645716,0.520254,"0.490862
"
3446,20100610,0.318981,0,0.38384,0.311596,0.355206,0.302096,6,0.218773,0.309464,"0.376108
"
3447,20100611,0.294936,3,0.0820281,0.321239,0.30404,0.338767,1,0.0798243,0.381799,"0.298683
"
3448,20100614,0.419454,4,0.110847,0.366695,0.36192,0.444309,6,0.0950262,0.316932,"0.310515
"
3449,20100615,0.21836,6,0.0796098,0.247061,0.272468,0.25298,3,16.1625,0.276527,"0.308611
"
3450,20100616,0.253486,5,0.111174,0.322966,0.246459,0.260669,6,0.15232,0.339292,"0.269801
"
3451,20100617,0.291172,3,0.115839,0.307107,0.325974,0.316848,1,0.121156,0.317611,"0.359958
"
3452,20100618,0.265177,2,0.178355,0.268149,0.292107,0.264335,4,0.118364,0.419113,"0.411348
"
3453,20100621,0.31891,5,24.1049,0.304077,0.285306,0.286784,4,0.607603,0.312738,"0.294133
"
3454,20100622,0.40195,6,0.0649671,0.357532,0.374123,0.423753,6,0.062407,0.361553,"0.353515
"
3455,20100623,0.401805,2,0.946273,0.384452,0.330575,0.3864,4,0.117946,0.40762,"0.364938
"
3456,20100624,0.228968,8,0.0701504,0.340876,0.317661,0.265414,7,0.0957255,0.347423,"0.367083
"
3457,20100625,0.464648,7,0.0562655,0.543108,0.411739,0.51171,0,0.085602,0.533951,"0.397283
"
3458,20100628,0.385668,4,3.41101,0.357181,0.405297,0.392758,6,0.460756,0.356145,"0.454455
"
3459,20100629,0.372454,7,0.0777381,0.508549,0.282491,0.358171,6,0.0869344,0.419146,"0.259368
"
3460,20100630,0.399338,5,0.0937878,0.390876,0.404583,0.396212,5,0.533863,0.398504,"0.418402
"
3461,20100701,0.511153,5,0.129668,0.491978,0.506796,0.471641,2,0.121181,0.502797,"0.5202
"
3462,20100702,0.319698,5,0.0781324,0.420226,0.257368,0.36428,4,0.108218,0.409473,"0.273155
"
3463,20100706,0.345517,7,0.104894,0.397135,0.350031,0.376385,3,0.0986717,0.403295,"0.384133
"
3464,20100707,0.344936,0,0.937228,0.313105,0.238692,0.36635,0,0.128003,0.328496,"0.271558
"
3465,20100708,0.306297,6,0.099808,0.356447,0.347167,0.310178,3,0.0781404,0.374714,"0.341147
"
3466,20100709,0.31251,6,0.0679846,0.25692,0.28949,0.258314,4,0.192655,0.257125,"0.290084
"
3467,20100712,0.327397,6,0.205354,0.309129,0.356578,0.324799,0,0.103924,0.328221,"0.414032
"
3468,20100713,0.342864,4,0.692423,0.338935,0.258672,0.293068,5,0.0688746,0.315264,"0.228762
"
3469,20100714,0.283304,3,0.0522014,0.30573,0.245428,0.243753,5,0.10351,0.315935,"0.240089
"
3470,20100715,0.390396,5,0.192346,0.336736,0.380663,0.356268,5,0.125046,0.351198,"0.394426
"
3471,20100716,0.343154,4,0.0757795,0.35147,0.309973,0.258479,6,0.0847123,0.333095,"0.263416
"
3472,20100719,0.312693,6,0.155156,0.317526,0.305713,0.299872,4,0.151823,0.326195,"0.287333
"
3473,20100720,0.286057,4,0.0619489,0.282627,0.231439,0.249018,6,0.114278,0.279272,"0.243336
"
3474,20100721,0.382736,3,0.113927,0.370882,0.409541,0.376338,5,0.160253,0.377007,"0.399452
"
3475,20100722,0.33245,6,0.407176,0.310957,0.26732,0.268321,3,0.180736,0.304847,"0.274495
"
3476,20100723,0.431963,1,0.273171,0.389464,0.424923,0.420132,0,0.170824,0.393633,"0.38489
"
3477,20100726,0.192765,6,0.0769875,0.250616,0.224574,0.222594,4,0.0817037,0.271082,"0.263859
"
3478,20100727,0.382373,4,0.56477,0.363258,0.37882,0.364185,5,0.0370111,0.359908,"0.382384
"
3479,20100728,0.287137,5,0.0576262,0.305453,0.253871,0.276726,6,0.0730493,0.324443,"0.278411
"
3480,20100729,0.393897,5,0.140787,0.351248,0.316147,0.395112,4,0.621313,0.379482,"0.31632
"
3481,20100730,0.355829,2,0.127631,0.321071,0.303396,0.376662,0,0.182426,0.360248,"0.315925
"
3482,20100802,0.348567,5,0.0872313,0.328806,0.331894,0.328528,7,0.0820188,0.604884,"0.253484
"
3483,20100803,0.362838,7,0.0767869,0.344603,0.438701,0.386554,5,0.123644,0.345979,"0.429426
"
3484,20100804,0.343787,7,2.63376,0.332608,0.293272,0.329504,6,0.0954097,0.310625,"0.256652
"
3485,20100805,0.343687,1,0.0964614,0.273353,0.274791,0.292717,7,0.0541385,0.264456,"0.302775
"
3486,20100806,0.291608,6,0.0931934,0.299968,0.426622,0.314987,5,0.430667,0.283154,"0.40792
"
3487,20100809,0.135233,4,0.0336519,0.176441,0.154133,0.116168,6,0.0624091,0.17384,"0.157277
"
3488,20100810,0.397257,4,0.0428185,0.346964,0.403024,0.354362,3,0.0264066,0.325833,"0.338252
"
3489,20100811,0.45765,9,0.0770944,0.246036,0.170182,0.315371,3,0.137877,0.221442,"0.193449
"
3490,20100812,0.324502,3,0.0552548,0.369735,0.340806,0.367097,5,0.0573038,0.381585,"0.368668
"
3491,20100813,0.222021,5,0.0797987,0.243816,0.21076,0.202124,6,0.0979039,0.25057,"0.209671
"
3492,20100816,0.322495,7,0.0600396,0.418822,0.47067,0.229245,5,0.0396006,0.240546,"0.223075
"
3493,20100817,0.215567,6,0.0348234,0.221181,0.235254,0.209952,5,0.0286651,0.227939,"0.245309
"
3494,20100818,0.289524,6,0.0953372,0.286223,0.310631,0.232468,4,0.0698414,0.277978,"0.308579
"
3495,20100819,0.304498,6,0.0796218,0.330548,0.245739,0.282877,1,0.0938072,0.334918,"0.2298
"
3496,20100820,0.194595,6,0.0807478,0.244509,0.276482,0.278938,2,0.16298,0.248092,"0.268738
"
3497,20100823,0.313282,2,0.232829,0.308186,0.321153,0.337952,5,0.118208,0.297182,"0.332449
"
3498,20100824,0.351521,2,0.103876,0.372576,0.333239,0.337266,6,0.138054,0.375866,"0.335554
"
3499,20100825,0.369298,6,0.38273,0.338566,0.355424,0.322631,1,0.679978,0.330544,"0.36157
"
3500,20100826,0.398009,1,0.0631677,0.37488,0.297556,0.395351,0,0.117047,0.372077,"0.278261
"
3501,20100827,0.307265,7,0.122433,0.3324,0.289348,0.375924,1,0.0987734,0.353616,"0.344387
"
3502,20100830,0.297174,6,0.257091,0.256385,0.287733,0.209735,3,0.100921,0.250679,"0.286428
"
3503,20100831,0.404746,0,9.32616,0.428966,0.345781,0.392079,2,0.0623382,0.434421,"0.345252
"
3504,20100901,0.221565,6,0.0375675,0.25876,0.208031,0.243419,2,0.0921278,0.259373,"0.224697
"
