ÉÌÆ·Ãû³Æ	ºÏÔ¼Ãû³Æ	¿ªÅÌ¼Û		×î¸ß¼Û		×îµÍ¼Û		ÊÕÅÌ¼Û		Ç°½áËã¼Û	½áËã¼Û		ÕÇµø		ÕÇµø1		Delta		³É½»Á¿		³Ö²ÖÁ¿		³Ö²ÖÁ¿±ä»¯	³É½»¶î		ÐÐÈ¨Á¿		
¶¹ÆÉ		m2009-P-2750	58.5		61.5		58		61.5		65		67.5		-3.5		2.5		-0.28		142		468		-6		8.58		0		
¶¹ÆÉ		m2009-P-2800	75.5		79		75.5		79		82.5		85		-3.5		2.5		-0.33		110		1,348		-48		8.5		0		
¶¹ÆÉ		m2009-P-2850	97		102		97		102		102.5		105		-0.5		2.5		-0.38		168		762		20		16.84		0		
¶¹ÆÉ		m2009-P-2900	120.5		128		120.5		128		125		128		3		3		-0.44		142		312		74		17.92		0		
¶¹ÆÉ		m2009-P-2950	150.5		154.5		150.5		154.5		150.5		153.5		4		3		-0.49		120		234		20		18.3		0		
¶¹ÆÉ		m2009-P-3000	0		0		0		182		179		182		3		3		-0.55		0		20		0		0		0		
¶¹ÆÉ		m2009-P-3050	0		0		0		213		210		213		3		3		-0.6		0		40		0		0		0		
¶¹ÆÉ		m2009-P-3100	0		0		0		246		243		246		3		3		-0.65		0		20		0		0		0		
¶¹ÆÉ		m2009-P-3150	290		290		290		290		278.5		282		11.5		3.5		-0.69		2		2		2		0.58		0		
¶¹ÆÉÐ¡¼Æ																					159,998		697,414		6,470		3,909.39	1		
×Ü¼Æ																						286,536		1,751,434	-5,380		5,547.48	1		
Òþº¬²¨¶¯ÂÊ²Î¿¼Öµ	
ºÏÔ¼ÏµÁÐ	Òþº¬²¨¶¯ÂÊ(%)	
c2001		12.95		
c2003		8.74		
c2005		8.75		
c2007		7.7		
c2009		6.85		
m1912		13.46		
m2001		15.42		
m2003		13.56		
m2005		13.34		
m2007		13.34		
m2008		13.82		
m2009		13.82		
